states,year,quarter,trans_type,trans_counts,amount,brand,user_counts,percentage,level
andhra-pradesh,2019,4,Peer-to-peer payments,57181511,178893550050.6875,Motorola,381692.0,0.032462646549553,state_aggregated
andhra-pradesh,2019,4,Peer-to-peer payments,57181511,178893550050.6875,Huawei,317290.0,0.026985299989802,state_aggregated
andhra-pradesh,2019,4,Peer-to-peer payments,57181511,178893550050.6875,Apple,308354.0,0.026225299231162,state_aggregated
andhra-pradesh,2019,4,Peer-to-peer payments,57181511,178893550050.6875,OnePlus,286412.0,0.024359146965486,state_aggregated
andhra-pradesh,2019,4,Peer-to-peer payments,57181511,178893550050.6875,Lenovo,208785.0,0.017757023096759,state_aggregated
andhra-pradesh,2019,4,Peer-to-peer payments,57181511,178893550050.6875,Others,882214.0,0.075031704261728,state_aggregated
andhra-pradesh,2019,4,Merchant payments,25122370,13476303367.50486,Xiaomi,2985953.0,0.253953283937252,state_aggregated
andhra-pradesh,2019,4,Merchant payments,25122370,13476303367.50486,Samsung,2379139.0,0.202344163485892,state_aggregated
andhra-pradesh,2019,4,Merchant payments,25122370,13476303367.50486,Vivo,1922141.0,0.163476792548454,state_aggregated
andhra-pradesh,2019,4,Merchant payments,25122370,13476303367.50486,Oppo,1241235.0,0.10556619758846,state_aggregated
andhra-pradesh,2019,4,Merchant payments,25122370,13476303367.50486,Realme,844668.0,0.071838442345446,state_aggregated
andhra-pradesh,2019,4,Merchant payments,25122370,13476303367.50486,Motorola,381692.0,0.032462646549553,state_aggregated
andhra-pradesh,2019,4,Merchant payments,25122370,13476303367.50486,Huawei,317290.0,0.026985299989802,state_aggregated
andhra-pradesh,2019,4,Merchant payments,25122370,13476303367.50486,Apple,308354.0,0.026225299231162,state_aggregated
andhra-pradesh,2019,4,Merchant payments,25122370,13476303367.50486,OnePlus,286412.0,0.024359146965486,state_aggregated
andhra-pradesh,2019,4,Merchant payments,25122370,13476303367.50486,Lenovo,208785.0,0.017757023096759,state_aggregated
andhra-pradesh,2019,4,Merchant payments,25122370,13476303367.50486,Others,882214.0,0.075031704261728,state_aggregated
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,Xiaomi,2985953.0,0.253953283937252,state_aggregated
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,Samsung,2379139.0,0.202344163485892,state_aggregated
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,Vivo,1922141.0,0.163476792548454,state_aggregated
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,Oppo,1241235.0,0.10556619758846,state_aggregated
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,Realme,844668.0,0.071838442345446,state_aggregated
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,Motorola,381692.0,0.032462646549553,state_aggregated
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,Huawei,317290.0,0.026985299989802,state_aggregated
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,Apple,308354.0,0.026225299231162,state_aggregated
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,OnePlus,286412.0,0.024359146965486,state_aggregated
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,Lenovo,208785.0,0.017757023096759,state_aggregated
andhra-pradesh,2019,4,Recharge & bill payments,24469888,8335168605.691999,Others,882214.0,0.075031704261728,state_aggregated
andhra-pradesh,2019,4,Financial Services,105662,26796571.745749157,Xiaomi,2985953.0,0.253953283937252,state_aggregated
andhra-pradesh,2019,4,Financial Services,105662,26796571.745749157,Samsung,2379139.0,0.202344163485892,state_aggregated
andhra-pradesh,2019,4,Financial Services,105662,26796571.745749157,Vivo,1922141.0,0.163476792548454,state_aggregated
andhra-pradesh,2019,4,Financial Services,105662,26796571.745749157,Oppo,1241235.0,0.10556619758846,state_aggregated
andhra-pradesh,2019,4,Financial Services,105662,26796571.745749157,Realme,844668.0,0.071838442345446,state_aggregated
andhra-pradesh,2019,4,Financial Services,105662,26796571.745749157,Motorola,381692.0,0.032462646549553,state_aggregated
andhra-pradesh,2019,4,Financial Services,105662,26796571.745749157,Huawei,317290.0,0.026985299989802,state_aggregated
andhra-pradesh,2019,4,Financial Services,105662,26796571.745749157,Apple,308354.0,0.026225299231162,state_aggregated
andhra-pradesh,2019,4,Financial Services,105662,26796571.745749157,OnePlus,286412.0,0.024359146965486,state_aggregated
andhra-pradesh,2019,4,Financial Services,105662,26796571.745749157,Lenovo,208785.0,0.017757023096759,state_aggregated
andhra-pradesh,2019,4,Financial Services,105662,26796571.745749157,Others,882214.0,0.075031704261728,state_aggregated
andhra-pradesh,2019,4,Others,338672,216496893.1610287,Xiaomi,2985953.0,0.253953283937252,state_aggregated
andhra-pradesh,2019,4,Others,338672,216496893.1610287,Samsung,2379139.0,0.202344163485892,state_aggregated
andhra-pradesh,2019,4,Others,338672,216496893.1610287,Vivo,1922141.0,0.163476792548454,state_aggregated
andhra-pradesh,2019,4,Others,338672,216496893.1610287,Oppo,1241235.0,0.10556619758846,state_aggregated
andhra-pradesh,2019,4,Others,338672,216496893.1610287,Realme,844668.0,0.071838442345446,state_aggregated
andhra-pradesh,2019,4,Others,338672,216496893.1610287,Motorola,381692.0,0.032462646549553,state_aggregated
andhra-pradesh,2019,4,Others,338672,216496893.1610287,Huawei,317290.0,0.026985299989802,state_aggregated
andhra-pradesh,2019,4,Others,338672,216496893.1610287,Apple,308354.0,0.026225299231162,state_aggregated
andhra-pradesh,2019,4,Others,338672,216496893.1610287,OnePlus,286412.0,0.024359146965486,state_aggregated
andhra-pradesh,2019,4,Others,338672,216496893.1610287,Lenovo,208785.0,0.017757023096759,state_aggregated
andhra-pradesh,2019,4,Others,338672,216496893.1610287,Others,882214.0,0.075031704261728,state_aggregated
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.0475,Xiaomi,3307542.0,0.25399529721104,state_aggregated
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.0475,Samsung,2622762.0,0.201409147247056,state_aggregated
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.0475,Vivo,2165012.0,0.166257258836159,state_aggregated
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.0475,Oppo,1387060.0,0.106516173324343,state_aggregated
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.0475,Realme,960418.0,0.073753154262843,state_aggregated
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.0475,Motorola,411062.0,0.031566587774898,state_aggregated
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.0475,Huawei,348324.0,0.026748763252511,state_aggregated
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.0475,Apple,329329.0,0.025290084671703,state_aggregated
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.0475,OnePlus,298911.0,0.022954202330506,state_aggregated
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.0475,Lenovo,227154.0,0.01744378385601,state_aggregated
andhra-pradesh,2020,1,Peer-to-peer payments,65452143,223088554055.0475,Others,964486.0,0.074065547232926,state_aggregated
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.49699,Xiaomi,3307542.0,0.25399529721104,state_aggregated
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.49699,Samsung,2622762.0,0.201409147247056,state_aggregated
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.49699,Vivo,2165012.0,0.166257258836159,state_aggregated
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.49699,Oppo,1387060.0,0.106516173324343,state_aggregated
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.49699,Realme,960418.0,0.073753154262843,state_aggregated
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.49699,Motorola,411062.0,0.031566587774898,state_aggregated
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.49699,Huawei,348324.0,0.026748763252511,state_aggregated
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.49699,Apple,329329.0,0.025290084671703,state_aggregated
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.49699,OnePlus,298911.0,0.022954202330506,state_aggregated
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.49699,Lenovo,227154.0,0.01744378385601,state_aggregated
andhra-pradesh,2020,1,Merchant payments,31408022,18603161784.49699,Others,964486.0,0.074065547232926,state_aggregated
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.97353,Xiaomi,3307542.0,0.25399529721104,state_aggregated
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.97353,Samsung,2622762.0,0.201409147247056,state_aggregated
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.97353,Vivo,2165012.0,0.166257258836159,state_aggregated
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.97353,Oppo,1387060.0,0.106516173324343,state_aggregated
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.97353,Realme,960418.0,0.073753154262843,state_aggregated
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.97353,Motorola,411062.0,0.031566587774898,state_aggregated
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.97353,Huawei,348324.0,0.026748763252511,state_aggregated
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.97353,Apple,329329.0,0.025290084671703,state_aggregated
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.97353,OnePlus,298911.0,0.022954202330506,state_aggregated
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.97353,Lenovo,227154.0,0.01744378385601,state_aggregated
andhra-pradesh,2020,1,Recharge & bill payments,30449644,10813530777.97353,Others,964486.0,0.074065547232926,state_aggregated
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855,Xiaomi,3307542.0,0.25399529721104,state_aggregated
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855,Samsung,2622762.0,0.201409147247056,state_aggregated
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855,Vivo,2165012.0,0.166257258836159,state_aggregated
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855,Oppo,1387060.0,0.106516173324343,state_aggregated
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855,Realme,960418.0,0.073753154262843,state_aggregated
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855,Motorola,411062.0,0.031566587774898,state_aggregated
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855,Huawei,348324.0,0.026748763252511,state_aggregated
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855,Apple,329329.0,0.025290084671703,state_aggregated
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855,OnePlus,298911.0,0.022954202330506,state_aggregated
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855,Lenovo,227154.0,0.01744378385601,state_aggregated
andhra-pradesh,2020,1,Financial Services,75238,43739133.169823855,Others,964486.0,0.074065547232926,state_aggregated
andhra-pradesh,2020,1,Others,292310,188228538.3748976,Xiaomi,3307542.0,0.25399529721104,state_aggregated
andhra-pradesh,2020,1,Others,292310,188228538.3748976,Samsung,2622762.0,0.201409147247056,state_aggregated
andhra-pradesh,2020,1,Others,292310,188228538.3748976,Vivo,2165012.0,0.166257258836159,state_aggregated
andhra-pradesh,2020,1,Others,292310,188228538.3748976,Oppo,1387060.0,0.106516173324343,state_aggregated
andhra-pradesh,2020,1,Others,292310,188228538.3748976,Realme,960418.0,0.073753154262843,state_aggregated
andhra-pradesh,2020,1,Others,292310,188228538.3748976,Motorola,411062.0,0.031566587774898,state_aggregated
andhra-pradesh,2020,1,Others,292310,188228538.3748976,Huawei,348324.0,0.026748763252511,state_aggregated
andhra-pradesh,2020,1,Others,292310,188228538.3748976,Apple,329329.0,0.025290084671703,state_aggregated
andhra-pradesh,2020,1,Others,292310,188228538.3748976,OnePlus,298911.0,0.022954202330506,state_aggregated
andhra-pradesh,2020,1,Others,292310,188228538.3748976,Lenovo,227154.0,0.01744378385601,state_aggregated
andhra-pradesh,2020,1,Others,292310,188228538.3748976,Others,964486.0,0.074065547232926,state_aggregated
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,Xiaomi,3635594.0,0.253888024693297,state_aggregated
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,Samsung,2888149.0,0.201690960164947,state_aggregated
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,Vivo,2409399.0,0.168257938814952,state_aggregated
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,Oppo,1535129.0,0.107204178865791,state_aggregated
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,Realme,1072165.0,0.074873556837009,state_aggregated
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,Motorola,445380.0,0.031102661198665,state_aggregated
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,Huawei,379220.0,0.026482444608554,state_aggregated
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,Apple,348938.0,0.024367731809555,state_aggregated
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,OnePlus,309208.0,0.021593227499925,state_aggregated
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,Lenovo,243288.0,0.016989771066731,state_aggregated
andhra-pradesh,2020,2,Peer-to-peer payments,73609921,262731724130.7907,Others,1053205.0,0.073549504440568,state_aggregated
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573462,Xiaomi,3635594.0,0.253888024693297,state_aggregated
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573462,Samsung,2888149.0,0.201690960164947,state_aggregated
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573462,Vivo,2409399.0,0.168257938814952,state_aggregated
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573462,Oppo,1535129.0,0.107204178865791,state_aggregated
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573462,Realme,1072165.0,0.074873556837009,state_aggregated
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573462,Motorola,445380.0,0.031102661198665,state_aggregated
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573462,Huawei,379220.0,0.026482444608554,state_aggregated
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573462,Apple,348938.0,0.024367731809555,state_aggregated
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573462,OnePlus,309208.0,0.021593227499925,state_aggregated
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573462,Lenovo,243288.0,0.016989771066731,state_aggregated
andhra-pradesh,2020,2,Recharge & bill payments,41013987,16991006436.573462,Others,1053205.0,0.073549504440568,state_aggregated
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.442688,Xiaomi,3635594.0,0.253888024693297,state_aggregated
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.442688,Samsung,2888149.0,0.201690960164947,state_aggregated
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.442688,Vivo,2409399.0,0.168257938814952,state_aggregated
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.442688,Oppo,1535129.0,0.107204178865791,state_aggregated
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.442688,Realme,1072165.0,0.074873556837009,state_aggregated
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.442688,Motorola,445380.0,0.031102661198665,state_aggregated
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.442688,Huawei,379220.0,0.026482444608554,state_aggregated
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.442688,Apple,348938.0,0.024367731809555,state_aggregated
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.442688,OnePlus,309208.0,0.021593227499925,state_aggregated
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.442688,Lenovo,243288.0,0.016989771066731,state_aggregated
andhra-pradesh,2020,2,Merchant payments,29976765,22625596525.442688,Others,1053205.0,0.073549504440568,state_aggregated
andhra-pradesh,2020,2,Financial Services,140941,145274999.1567963,Xiaomi,3635594.0,0.253888024693297,state_aggregated
andhra-pradesh,2020,2,Financial Services,140941,145274999.1567963,Samsung,2888149.0,0.201690960164947,state_aggregated
andhra-pradesh,2020,2,Financial Services,140941,145274999.1567963,Vivo,2409399.0,0.168257938814952,state_aggregated
andhra-pradesh,2020,2,Financial Services,140941,145274999.1567963,Oppo,1535129.0,0.107204178865791,state_aggregated
andhra-pradesh,2020,2,Financial Services,140941,145274999.1567963,Realme,1072165.0,0.074873556837009,state_aggregated
andhra-pradesh,2020,2,Financial Services,140941,145274999.1567963,Motorola,445380.0,0.031102661198665,state_aggregated
